0.12, 0.02, 1000, 10, 4, 1000, 237
0.06, 0.02, 1000, 10, 4, 1000, 245
0.12, 0.02, 1000, 10, 4, 1000, 247
0.12, 0.02, 1000, 10, 4, 1000, 239
0.12, 0.02, 1000, 10, 4, 1000, 228
0.12, 0.02, 1000, 10, 4, 1000, 228
0.12, 0.02, 1000, 10, 4, 1000, 223
0.12, 0.02, 1000, 10, 4, 1000, 218
0.12, 0.02, 1000, 10, 4, 1000, 216
0.12, 0.02, 1000, 10, 4, 1000, 206
0.06, 0.02, 1000, 10, 4, 1000, 220
0.12, 0.02, 1000, 10, 4, 1000, 222
0.12, 0.02, 1000, 10, 4, 1000, 223
0.12, 0.02, 1000, 10, 4, 1000, 237
0.12, 0.02, 1000, 10, 4, 1000, 234
0.12, 0.02, 1000, 10, 4, 1000, 230
0.12, 0.02, 1000, 10, 4, 1000, 218
0.12, 0.02, 1000, 10, 4, 1000, 219
0.12, 0.02, 1000, 10, 4, 1000, 212
0.06, 0.02, 1000, 10, 4, 1000, 201
0.12, 0.02, 1000, 10, 4, 1000, 195
0.12, 0.02, 1000, 10, 4, 1000, 200
0.12, 0.02, 1000, 10, 4, 1000, 197
0.12, 0.02, 1000, 10, 4, 1000, 204
0.12, 0.02, 1000, 10, 4, 1000, 210
0.12, 0.02, 1000, 10, 4, 1000, 208
0.12, 0.02, 1000, 10, 4, 1000, 219
0.12, 0.02, 1000, 10, 4, 1000, 213
0.06, 0.02, 1000, 10, 4, 1000, 221
0.12, 0.02, 1000, 10, 4, 1000, 223
0.12, 0.02, 1000, 10, 4, 1000, 223
0.12, 0.02, 1000, 10, 4, 1000, 223
0.12, 0.02, 1000, 10, 4, 1000, 227
0.12, 0.02, 1000, 10, 4, 1000, 216
0.12, 0.02, 1000, 10, 4, 1000, 212
0.12, 0.02, 1000, 10, 4, 1000, 219
0.06, 0.02, 1000, 10, 4, 1000, 210
0.12, 0.02, 1000, 10, 4, 1000, 209
0.12, 0.02, 1000, 10, 4, 1000, 211
0.12, 0.02, 1000, 10, 4, 1000, 217
0.12, 0.02, 1000, 10, 4, 1000, 215
0.12, 0.02, 1000, 10, 4, 1000, 204
0.12, 0.02, 1000, 10, 4, 1000, 201
0.12, 0.02, 1000, 10, 4, 1000, 206
0.12, 0.02, 1000, 10, 4, 1000, 201
0.06, 0.02, 1000, 10, 4, 1000, 201
0.12, 0.02, 1000, 10, 4, 1000, 201
0.12, 0.02, 1000, 10, 4, 1000, 206
0.12, 0.02, 1000, 10, 4, 1000, 202
0.12, 0.02, 1000, 10, 4, 1000, 206
0.12, 0.02, 1000, 10, 4, 1000, 197
0.12, 0.02, 1000, 10, 4, 1000, 199
0.12, 0.02, 1000, 10, 4, 1000, 200
0.06, 0.02, 1000, 10, 4, 1000, 195
0.12, 0.02, 1000, 10, 4, 1000, 198
0.12, 0.02, 1000, 10, 4, 1000, 203
0.12, 0.02, 1000, 10, 4, 1000, 213
0.18, 0.02, 1000, 10, 4, 1000, 212
0.06, 0.02, 1000, 10, 4, 1000, 208
0.12, 0.02, 1000, 10, 4, 1000, 212
0.18, 0.02, 1000, 10, 4, 1000, 205
0.06, 0.02, 1000, 10, 4, 1000, 207
0.12, 0.02, 1000, 10, 4, 1000, 205
0.12, 0.02, 1000, 10, 4, 1000, 203
0.06, 0.02, 1000, 10, 4, 1000, 198
0.12, 0.02, 1000, 10, 4, 1000, 196
0.12, 0.02, 1000, 10, 4, 1000, 201
0.18, 0.02, 1000, 10, 4, 1000, 209
0.12, 0.02, 1000, 10, 4, 1000, 209
0.12, 0.02, 1000, 10, 4, 1000, 206
0.12, 0.02, 1000, 10, 4, 1000, 211
0.12, 0.02, 1000, 10, 4, 1000, 204
0.12, 0.02, 1000, 10, 4, 1000, 194
0.12, 0.02, 1000, 10, 4, 1000, 191
0.12, 0.02, 1000, 10, 4, 1000, 196
0.12, 0.02, 1000, 10, 4, 1000, 195
0.12, 0.02, 1000, 10, 4, 1000, 191
0.12, 0.02, 1000, 10, 4, 1000, 186
0.18, 0.02, 1000, 10, 4, 1000, 189
0.06, 0.02, 1000, 10, 4, 1000, 180
0.12, 0.02, 1000, 10, 4, 1000, 183
0.12, 0.02, 1000, 10, 4, 1000, 172
0.06, 0.02, 1000, 10, 4, 1000, 183
0.12, 0.02, 1000, 10, 4, 1000, 178
0.12, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 175
0.12, 0.02, 1000, 10, 4, 1000, 183
0.12, 0.02, 1000, 10, 4, 1000, 185
0.12, 0.02, 1000, 10, 4, 1000, 189
0.06, 0.02, 1000, 10, 4, 1000, 185
0.12, 0.02, 1000, 10, 4, 1000, 185
0.12, 0.02, 1000, 10, 4, 1000, 194
0.12, 0.02, 1000, 10, 4, 1000, 196
0.12, 0.02, 1000, 10, 4, 1000, 195
0.12, 0.02, 1000, 10, 4, 1000, 192
0.06, 0.02, 1000, 10, 4, 1000, 195
0.12, 0.02, 1000, 10, 4, 1000, 194
0.12, 0.02, 1000, 10, 4, 1000, 200
0.12, 0.02, 1000, 10, 4, 1000, 211
0.06, 0.02, 1000, 10, 4, 1000, 211
0.12, 0.02, 1000, 10, 4, 1000, 213
0.12, 0.02, 1000, 10, 4, 1000, 223
0.12, 0.02, 1000, 10, 4, 1000, 223
0.12, 0.02, 1000, 10, 4, 1000, 216
0.12, 0.02, 1000, 10, 4, 1000, 221
0.06, 0.02, 1000, 10, 4, 1000, 216
0.12, 0.02, 1000, 10, 4, 1000, 218
0.12, 0.02, 1000, 10, 4, 1000, 221
0.12, 0.02, 1000, 10, 4, 1000, 212
0.12, 0.02, 1000, 10, 4, 1000, 214
0.12, 0.02, 1000, 10, 4, 1000, 207
0.12, 0.02, 1000, 10, 4, 1000, 216
0.06, 0.02, 1000, 10, 4, 1000, 209
0.12, 0.02, 1000, 10, 4, 1000, 210
0.12, 0.02, 1000, 10, 4, 1000, 197
0.12, 0.02, 1000, 10, 4, 1000, 202
0.12, 0.02, 1000, 10, 4, 1000, 198
0.06, 0.02, 1000, 10, 4, 1000, 195
0.12, 0.02, 1000, 10, 4, 1000, 199
0.12, 0.02, 1000, 10, 4, 1000, 208
0.12, 0.02, 1000, 10, 4, 1000, 203
0.12, 0.02, 1000, 10, 4, 1000, 208
0.12, 0.02, 1000, 10, 4, 1000, 200
0.12, 0.02, 1000, 10, 4, 1000, 198
0.12, 0.02, 1000, 10, 4, 1000, 191
0.06, 0.02, 1000, 10, 4, 1000, 192
0.12, 0.02, 1000, 10, 4, 1000, 192
0.12, 0.02, 1000, 10, 4, 1000, 193
0.12, 0.02, 1000, 10, 4, 1000, 197
0.12, 0.02, 1000, 10, 4, 1000, 200
0.12, 0.02, 1000, 10, 4, 1000, 194
0.12, 0.02, 1000, 10, 4, 1000, 194
0.06, 0.02, 1000, 10, 4, 1000, 193
0.12, 0.02, 1000, 10, 4, 1000, 192
0.12, 0.02, 1000, 10, 4, 1000, 183
0.12, 0.02, 1000, 10, 4, 1000, 184
0.12, 0.02, 1000, 10, 4, 1000, 180
0.12, 0.02, 1000, 10, 4, 1000, 188
0.12, 0.02, 1000, 10, 4, 1000, 188
0.06, 0.02, 1000, 10, 4, 1000, 189
0.12, 0.02, 1000, 10, 4, 1000, 191
0.12, 0.02, 1000, 10, 4, 1000, 195
0.12, 0.02, 1000, 10, 4, 1000, 197
0.12, 0.02, 1000, 10, 4, 1000, 196
0.12, 0.02, 1000, 10, 4, 1000, 201
0.06, 0.02, 1000, 10, 4, 1000, 194
0.18, 0.02, 1000, 10, 4, 1000, 194
0.12, 0.02, 1000, 10, 4, 1000, 194
0.06, 0.02, 1000, 10, 4, 1000, 189
0.12, 0.02, 1000, 10, 4, 1000, 192
0.12, 0.02, 1000, 10, 4, 1000, 197
0.12, 0.02, 1000, 10, 4, 1000, 186
0.12, 0.02, 1000, 10, 4, 1000, 185
0.06, 0.02, 1000, 10, 4, 1000, 180
0.12, 0.02, 1000, 10, 4, 1000, 179
0.12, 0.02, 1000, 10, 4, 1000, 174
0.12, 0.02, 1000, 10, 4, 1000, 180
0.12, 0.02, 1000, 10, 4, 1000, 185
0.12, 0.02, 1000, 10, 4, 1000, 180
0.06, 0.02, 1000, 10, 4, 1000, 183
0.12, 0.02, 1000, 10, 4, 1000, 184
0.12, 0.02, 1000, 10, 4, 1000, 186
0.12, 0.02, 1000, 10, 4, 1000, 191
0.12, 0.02, 1000, 10, 4, 1000, 186
0.12, 0.02, 1000, 10, 4, 1000, 175
0.12, 0.02, 1000, 10, 4, 1000, 170
0.12, 0.02, 1000, 10, 4, 1000, 169
0.06, 0.02, 1000, 10, 4, 1000, 169
0.12, 0.02, 1000, 10, 4, 1000, 170
0.12, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 189
0.12, 0.02, 1000, 10, 4, 1000, 180
0.12, 0.02, 1000, 10, 4, 1000, 185
0.12, 0.02, 1000, 10, 4, 1000, 181
0.12, 0.02, 1000, 10, 4, 1000, 179
0.12, 0.02, 1000, 10, 4, 1000, 164
0.12, 0.02, 1000, 10, 4, 1000, 169
0.12, 0.02, 1000, 10, 4, 1000, 170
0.12, 0.02, 1000, 10, 4, 1000, 170
0.12, 0.02, 1000, 10, 4, 1000, 174
0.12, 0.02, 1000, 10, 4, 1000, 165
0.12, 0.02, 1000, 10, 4, 1000, 159
0.12, 0.02, 1000, 10, 4, 1000, 168
0.12, 0.02, 1000, 10, 4, 1000, 170
0.12, 0.02, 1000, 10, 4, 1000, 174
0.12, 0.02, 1000, 10, 4, 1000, 163
0.12, 0.02, 1000, 10, 4, 1000, 169
0.12, 0.02, 1000, 10, 4, 1000, 178
0.12, 0.02, 1000, 10, 4, 1000, 187
0.12, 0.02, 1000, 10, 4, 1000, 183
0.12, 0.02, 1000, 10, 4, 1000, 183
0.06, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 174
0.12, 0.02, 1000, 10, 4, 1000, 181
0.12, 0.02, 1000, 10, 4, 1000, 184
0.12, 0.02, 1000, 10, 4, 1000, 185
0.12, 0.02, 1000, 10, 4, 1000, 184
0.06, 0.02, 1000, 10, 4, 1000, 187
0.12, 0.02, 1000, 10, 4, 1000, 186
0.12, 0.02, 1000, 10, 4, 1000, 191
0.12, 0.02, 1000, 10, 4, 1000, 185
0.12, 0.02, 1000, 10, 4, 1000, 191
0.12, 0.02, 1000, 10, 4, 1000, 186
0.06, 0.02, 1000, 10, 4, 1000, 191
0.12, 0.02, 1000, 10, 4, 1000, 202
0.12, 0.02, 1000, 10, 4, 1000, 197
0.12, 0.02, 1000, 10, 4, 1000, 200
0.06, 0.02, 1000, 10, 4, 1000, 198
0.18, 0.02, 1000, 10, 4, 1000, 197
0.06, 0.02, 1000, 10, 4, 1000, 190
0.12, 0.02, 1000, 10, 4, 1000, 192
0.12, 0.02, 1000, 10, 4, 1000, 197
0.12, 0.02, 1000, 10, 4, 1000, 188
0.12, 0.02, 1000, 10, 4, 1000, 183
0.06, 0.02, 1000, 10, 4, 1000, 184
0.12, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 180
0.12, 0.02, 1000, 10, 4, 1000, 172
0.12, 0.02, 1000, 10, 4, 1000, 166
0.12, 0.02, 1000, 10, 4, 1000, 158
0.12, 0.02, 1000, 10, 4, 1000, 159
0.12, 0.02, 1000, 10, 4, 1000, 173
0.06, 0.02, 1000, 10, 4, 1000, 169
0.12, 0.02, 1000, 10, 4, 1000, 170
0.12, 0.02, 1000, 10, 4, 1000, 174
0.12, 0.02, 1000, 10, 4, 1000, 187
0.12, 0.02, 1000, 10, 4, 1000, 187
0.12, 0.02, 1000, 10, 4, 1000, 180
0.12, 0.02, 1000, 10, 4, 1000, 193
0.12, 0.02, 1000, 10, 4, 1000, 189
0.06, 0.02, 1000, 10, 4, 1000, 180
0.12, 0.02, 1000, 10, 4, 1000, 188
0.12, 0.02, 1000, 10, 4, 1000, 186
0.12, 0.02, 1000, 10, 4, 1000, 186
0.12, 0.02, 1000, 10, 4, 1000, 185
0.12, 0.02, 1000, 10, 4, 1000, 182
0.12, 0.02, 1000, 10, 4, 1000, 187
0.12, 0.02, 1000, 10, 4, 1000, 185
0.12, 0.02, 1000, 10, 4, 1000, 188
0.06, 0.02, 1000, 10, 4, 1000, 184
0.12, 0.02, 1000, 10, 4, 1000, 184
0.12, 0.02, 1000, 10, 4, 1000, 181
0.12, 0.02, 1000, 10, 4, 1000, 178
0.12, 0.02, 1000, 10, 4, 1000, 175
0.12, 0.02, 1000, 10, 4, 1000, 170
0.12, 0.02, 1000, 10, 4, 1000, 166
0.06, 0.02, 1000, 10, 4, 1000, 159
0.12, 0.02, 1000, 10, 4, 1000, 160
0.12, 0.02, 1000, 10, 4, 1000, 168
0.06, 0.02, 1000, 10, 4, 1000, 164
0.12, 0.02, 1000, 10, 4, 1000, 163
0.12, 0.02, 1000, 10, 4, 1000, 155
0.12, 0.02, 1000, 10, 4, 1000, 158
0.12, 0.02, 1000, 10, 4, 1000, 169
0.12, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 191
0.12, 0.02, 1000, 10, 4, 1000, 192
0.06, 0.02, 1000, 10, 4, 1000, 184
0.12, 0.02, 1000, 10, 4, 1000, 183
0.12, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 181
0.12, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 183
0.12, 0.02, 1000, 10, 4, 1000, 177
0.06, 0.02, 1000, 10, 4, 1000, 165
0.12, 0.02, 1000, 10, 4, 1000, 163
0.12, 0.02, 1000, 10, 4, 1000, 156
0.12, 0.02, 1000, 10, 4, 1000, 150
0.12, 0.02, 1000, 10, 4, 1000, 154
0.12, 0.02, 1000, 10, 4, 1000, 156
0.12, 0.02, 1000, 10, 4, 1000, 154
0.12, 0.02, 1000, 10, 4, 1000, 158
0.06, 0.02, 1000, 10, 4, 1000, 160
0.12, 0.02, 1000, 10, 4, 1000, 152
0.12, 0.02, 1000, 10, 4, 1000, 164
0.12, 0.02, 1000, 10, 4, 1000, 164
0.06, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 179
0.12, 0.02, 1000, 10, 4, 1000, 182
0.12, 0.02, 1000, 10, 4, 1000, 186
0.12, 0.02, 1000, 10, 4, 1000, 178
0.12, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 160
0.12, 0.02, 1000, 10, 4, 1000, 169
0.12, 0.02, 1000, 10, 4, 1000, 171
0.12, 0.02, 1000, 10, 4, 1000, 180
0.12, 0.02, 1000, 10, 4, 1000, 175
0.12, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 177
0.18, 0.02, 1000, 10, 4, 1000, 172
0.12, 0.02, 1000, 10, 4, 1000, 169
0.06, 0.02, 1000, 10, 4, 1000, 168
0.12, 0.02, 1000, 10, 4, 1000, 173
0.12, 0.02, 1000, 10, 4, 1000, 168
0.12, 0.02, 1000, 10, 4, 1000, 159
0.06, 0.02, 1000, 10, 4, 1000, 155
0.12, 0.02, 1000, 10, 4, 1000, 156
0.12, 0.02, 1000, 10, 4, 1000, 153
0.12, 0.02, 1000, 10, 4, 1000, 151
0.12, 0.02, 1000, 10, 4, 1000, 157
0.12, 0.02, 1000, 10, 4, 1000, 158
0.18, 0.02, 1000, 10, 4, 1000, 165
0.06, 0.02, 1000, 10, 4, 1000, 167
0.12, 0.02, 1000, 10, 4, 1000, 167
0.12, 0.02, 1000, 10, 4, 1000, 169
0.06, 0.02, 1000, 10, 4, 1000, 174
0.12, 0.02, 1000, 10, 4, 1000, 175
0.12, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 175
0.12, 0.02, 1000, 10, 4, 1000, 171
0.12, 0.02, 1000, 10, 4, 1000, 170
0.06, 0.02, 1000, 10, 4, 1000, 172
0.12, 0.02, 1000, 10, 4, 1000, 179
0.12, 0.02, 1000, 10, 4, 1000, 171
0.12, 0.02, 1000, 10, 4, 1000, 180
0.12, 0.02, 1000, 10, 4, 1000, 170
0.12, 0.02, 1000, 10, 4, 1000, 170
0.12, 0.02, 1000, 10, 4, 1000, 187
0.06, 0.02, 1000, 10, 4, 1000, 186
0.12, 0.02, 1000, 10, 4, 1000, 184
0.12, 0.02, 1000, 10, 4, 1000, 175
0.12, 0.02, 1000, 10, 4, 1000, 172
0.06, 0.02, 1000, 10, 4, 1000, 172
0.12, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 179
0.12, 0.02, 1000, 10, 4, 1000, 185
0.12, 0.02, 1000, 10, 4, 1000, 184
0.12, 0.02, 1000, 10, 4, 1000, 192
0.06, 0.02, 1000, 10, 4, 1000, 193
0.12, 0.02, 1000, 10, 4, 1000, 189
0.12, 0.02, 1000, 10, 4, 1000, 180
0.12, 0.02, 1000, 10, 4, 1000, 172
0.12, 0.02, 1000, 10, 4, 1000, 170
0.12, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 172
0.12, 0.02, 1000, 10, 4, 1000, 182
0.12, 0.02, 1000, 10, 4, 1000, 170
0.06, 0.02, 1000, 10, 4, 1000, 178
0.12, 0.02, 1000, 10, 4, 1000, 173
0.12, 0.02, 1000, 10, 4, 1000, 152
0.12, 0.02, 1000, 10, 4, 1000, 153
0.12, 0.02, 1000, 10, 4, 1000, 157
0.12, 0.02, 1000, 10, 4, 1000, 160
0.12, 0.02, 1000, 10, 4, 1000, 160
0.12, 0.02, 1000, 10, 4, 1000, 167
0.12, 0.02, 1000, 10, 4, 1000, 171
0.06, 0.02, 1000, 10, 4, 1000, 160
0.12, 0.02, 1000, 10, 4, 1000, 149
0.12, 0.02, 1000, 10, 4, 1000, 160
0.12, 0.02, 1000, 10, 4, 1000, 167
0.12, 0.02, 1000, 10, 4, 1000, 163
0.12, 0.02, 1000, 10, 4, 1000, 168
0.12, 0.02, 1000, 10, 4, 1000, 166
0.06, 0.02, 1000, 10, 4, 1000, 168
0.12, 0.02, 1000, 10, 4, 1000, 168
0.12, 0.02, 1000, 10, 4, 1000, 170
0.12, 0.02, 1000, 10, 4, 1000, 174
0.12, 0.02, 1000, 10, 4, 1000, 178
0.12, 0.02, 1000, 10, 4, 1000, 183
0.12, 0.02, 1000, 10, 4, 1000, 196
0.12, 0.02, 1000, 10, 4, 1000, 192
0.06, 0.02, 1000, 10, 4, 1000, 194
0.12, 0.02, 1000, 10, 4, 1000, 198
0.12, 0.02, 1000, 10, 4, 1000, 201
0.12, 0.02, 1000, 10, 4, 1000, 195
0.12, 0.02, 1000, 10, 4, 1000, 198
0.12, 0.02, 1000, 10, 4, 1000, 195
0.06, 0.02, 1000, 10, 4, 1000, 193
0.12, 0.02, 1000, 10, 4, 1000, 196
0.12, 0.02, 1000, 10, 4, 1000, 191
0.12, 0.02, 1000, 10, 4, 1000, 187
0.12, 0.02, 1000, 10, 4, 1000, 183
0.12, 0.02, 1000, 10, 4, 1000, 189
0.06, 0.02, 1000, 10, 4, 1000, 185
0.12, 0.02, 1000, 10, 4, 1000, 190
0.12, 0.02, 1000, 10, 4, 1000, 191
0.06, 0.02, 1000, 10, 4, 1000, 188
0.12, 0.02, 1000, 10, 4, 1000, 191
0.12, 0.02, 1000, 10, 4, 1000, 187
0.12, 0.02, 1000, 10, 4, 1000, 180
0.12, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 183
0.12, 0.02, 1000, 10, 4, 1000, 172
0.06, 0.02, 1000, 10, 4, 1000, 159
0.12, 0.02, 1000, 10, 4, 1000, 159
0.12, 0.02, 1000, 10, 4, 1000, 166
0.12, 0.02, 1000, 10, 4, 1000, 164
0.12, 0.02, 1000, 10, 4, 1000, 170
0.54, 0.02, 1000, 10, 4, 1000, 183
0.24, 0.02, 1000, 10, 4, 1000, 170
0.12, 0.02, 1000, 10, 4, 1000, 179
0.12, 0.02, 1000, 10, 4, 1000, 180
0.12, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 175
0.12, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 180
0.06, 0.02, 1000, 10, 4, 1000, 178
0.12, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 163
0.12, 0.02, 1000, 10, 4, 1000, 158
0.12, 0.02, 1000, 10, 4, 1000, 152
0.12, 0.02, 1000, 10, 4, 1000, 155
0.12, 0.02, 1000, 10, 4, 1000, 156
0.12, 0.02, 1000, 10, 4, 1000, 151
0.06, 0.02, 1000, 10, 4, 1000, 150
0.12, 0.02, 1000, 10, 4, 1000, 149
0.12, 0.02, 1000, 10, 4, 1000, 147
0.12, 0.02, 1000, 10, 4, 1000, 152
0.12, 0.02, 1000, 10, 4, 1000, 159
0.12, 0.02, 1000, 10, 4, 1000, 157
0.12, 0.02, 1000, 10, 4, 1000, 152
0.12, 0.02, 1000, 10, 4, 1000, 151
0.12, 0.02, 1000, 10, 4, 1000, 150
0.06, 0.02, 1000, 10, 4, 1000, 149
0.12, 0.02, 1000, 10, 4, 1000, 146
0.12, 0.02, 1000, 10, 4, 1000, 150
0.12, 0.02, 1000, 10, 4, 1000, 154
0.12, 0.02, 1000, 10, 4, 1000, 153
0.12, 0.02, 1000, 10, 4, 1000, 159
0.12, 0.02, 1000, 10, 4, 1000, 161
0.12, 0.02, 1000, 10, 4, 1000, 179
0.06, 0.02, 1000, 10, 4, 1000, 173
0.12, 0.02, 1000, 10, 4, 1000, 172
0.12, 0.02, 1000, 10, 4, 1000, 179
0.12, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 179
0.12, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 178
0.12, 0.02, 1000, 10, 4, 1000, 172
0.12, 0.02, 1000, 10, 4, 1000, 176
0.06, 0.02, 1000, 10, 4, 1000, 181
0.12, 0.02, 1000, 10, 4, 1000, 175
0.12, 0.02, 1000, 10, 4, 1000, 178
0.12, 0.02, 1000, 10, 4, 1000, 181
0.06, 0.02, 1000, 10, 4, 1000, 180
0.12, 0.02, 1000, 10, 4, 1000, 178
0.12, 0.02, 1000, 10, 4, 1000, 175
0.12, 0.02, 1000, 10, 4, 1000, 178
0.12, 0.02, 1000, 10, 4, 1000, 175
0.06, 0.02, 1000, 10, 4, 1000, 173
0.12, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 178
0.12, 0.02, 1000, 10, 4, 1000, 181
0.12, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 173
0.12, 0.02, 1000, 10, 4, 1000, 161
0.06, 0.02, 1000, 10, 4, 1000, 174
0.12, 0.02, 1000, 10, 4, 1000, 171
0.12, 0.02, 1000, 10, 4, 1000, 173
0.12, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 167
0.06, 0.02, 1000, 10, 4, 1000, 170
0.12, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 174
0.12, 0.02, 1000, 10, 4, 1000, 166
0.12, 0.02, 1000, 10, 4, 1000, 163
0.06, 0.02, 1000, 10, 4, 1000, 162
0.12, 0.02, 1000, 10, 4, 1000, 164
0.12, 0.02, 1000, 10, 4, 1000, 161
0.06, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 172
0.12, 0.02, 1000, 10, 4, 1000, 174
0.12, 0.02, 1000, 10, 4, 1000, 181
0.12, 0.02, 1000, 10, 4, 1000, 176
0.06, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 175
0.12, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 181
0.12, 0.02, 1000, 10, 4, 1000, 170
0.12, 0.02, 1000, 10, 4, 1000, 178
0.12, 0.02, 1000, 10, 4, 1000, 174
0.06, 0.02, 1000, 10, 4, 1000, 178
0.12, 0.02, 1000, 10, 4, 1000, 174
0.18, 0.02, 1000, 10, 4, 1000, 170
0.06, 0.02, 1000, 10, 4, 1000, 166
0.12, 0.02, 1000, 10, 4, 1000, 169
0.12, 0.02, 1000, 10, 4, 1000, 163
0.06, 0.02, 1000, 10, 4, 1000, 166
0.12, 0.02, 1000, 10, 4, 1000, 166
0.12, 0.02, 1000, 10, 4, 1000, 159
0.12, 0.02, 1000, 10, 4, 1000, 159
0.12, 0.02, 1000, 10, 4, 1000, 160
0.12, 0.02, 1000, 10, 4, 1000, 162
0.12, 0.02, 1000, 10, 4, 1000, 166
0.18, 0.02, 1000, 10, 4, 1000, 170
0.06, 0.02, 1000, 10, 4, 1000, 167
0.12, 0.02, 1000, 10, 4, 1000, 165
0.06, 0.02, 1000, 10, 4, 1000, 169
0.12, 0.02, 1000, 10, 4, 1000, 171
0.12, 0.02, 1000, 10, 4, 1000, 179
0.12, 0.02, 1000, 10, 4, 1000, 169
0.12, 0.02, 1000, 10, 4, 1000, 163
0.12, 0.02, 1000, 10, 4, 1000, 163
0.12, 0.02, 1000, 10, 4, 1000, 154
0.12, 0.02, 1000, 10, 4, 1000, 145
0.12, 0.02, 1000, 10, 4, 1000, 144
0.12, 0.02, 1000, 10, 4, 1000, 150
0.12, 0.02, 1000, 10, 4, 1000, 139
0.12, 0.02, 1000, 10, 4, 1000, 142
0.12, 0.02, 1000, 10, 4, 1000, 142
0.18, 0.02, 1000, 10, 4, 1000, 137
0.12, 0.02, 1000, 10, 4, 1000, 137
0.12, 0.02, 1000, 10, 4, 1000, 141
0.12, 0.02, 1000, 10, 4, 1000, 141
0.18, 0.02, 1000, 10, 4, 1000, 150
0.12, 0.02, 1000, 10, 4, 1000, 160
0.12, 0.02, 1000, 10, 4, 1000, 169
0.12, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 163
0.12, 0.02, 1000, 10, 4, 1000, 174
0.12, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 177
0.12, 0.02, 1000, 10, 4, 1000, 181
0.12, 0.02, 1000, 10, 4, 1000, 186
0.12, 0.02, 1000, 10, 4, 1000, 186
0.12, 0.02, 1000, 10, 4, 1000, 191
0.06, 0.02, 1000, 10, 4, 1000, 190
0.12, 0.02, 1000, 10, 4, 1000, 188
0.12, 0.02, 1000, 10, 4, 1000, 187
0.12, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 178
0.12, 0.02, 1000, 10, 4, 1000, 174
0.12, 0.02, 1000, 10, 4, 1000, 181
0.12, 0.02, 1000, 10, 4, 1000, 182
0.12, 0.02, 1000, 10, 4, 1000, 201
0.12, 0.02, 1000, 10, 4, 1000, 190
0.06, 0.02, 1000, 10, 4, 1000, 189
0.12, 0.02, 1000, 10, 4, 1000, 184
0.12, 0.02, 1000, 10, 4, 1000, 173
0.12, 0.02, 1000, 10, 4, 1000, 180
0.12, 0.02, 1000, 10, 4, 1000, 176
0.12, 0.02, 1000, 10, 4, 1000, 182
0.12, 0.02, 1000, 10, 4, 1000, 191
0.12, 0.02, 1000, 10, 4, 1000, 190
0.12, 0.02, 1000, 10, 4, 1000, 173
0.12, 0.02, 1000, 10, 4, 1000, 176
